Wertschätzung,29.764144413908483,25.65418093285684,30.925622094307155,34.77222233805061,26.312452809530313,26.03042187433927,24.5086444984007,29.48502524617269,26.565724557034347,30.39201869802983,34.57922403663066,12.961574437359037,25.65418093285684,34.77222233805061,30.7537247487355,29.48502524617269,30.39201869802983,30.39201869802983,25.65418093285684,24.27233261523577,20.992725870470466,34.955077014547115,29.703689275801135,20.648186832048115,22.02842568531503,30.136854153364993,26.08288099464495,19.72173364052048,30.922695129265673,30.922695129265673,30.922695129265673,30.922695129265673,30.922695129265673,30.922695129265673,30.922695129265673,34.77222233805061,40.57238531568141,37.157583872544684,21.412524906856508,28.42361092122484,30.147380775613723,48.75560286184606,32.75189559645349,26.43880423079797,32.6563533860258,37.06840794928588,30.81493122051909,30.573116001834602,34.039141262812045,34.039141262812045,34.039141262812045,34.039141262812045,30.086751950509914,36.630825933740596,53.84840161823558,23.223702514784268,44.33479416229582,20.742431293030222,35.904600887925014,35.76990160242404,32.11672573917335,29.73011519451741,40.337716745692354,33.022473716632675,43.131204211431694,41.38556570860407,41.38556570860407,41.38556570860407,41.38556570860407,20.967204025320665,36.20836666602701,28.453140468405238,29.48502524617269,33.31177456531222,24.367875768140326,28.23551966443439,23.150942101356865,30.7113069617683,31.985955915218824,31.985955915218824,31.985955915218824,31.985955915218824,31.985955915218824,31.985955915218824,31.985955915218824,31.985955915218824
Kundenbegeisterung,19.416618362495225,17.75071616750813,21.645432269330957,22.037355941470096,16.599076962439714,17.589902970182997,19.57751869199527,16.68574150233652,18.077170913680828,21.859834084653997,20.508990231582043,8.497696528721454,17.75071616750813,22.037355941470096,19.9273660755766,16.68574150233652,21.859834084653997,21.859834084653997,17.75071616750813,15.169741711508518,15.347258803241935,27.22046139456121,17.927749882730314,19.656029398492837,17.329639179565543,19.584541415453057,20.916767316849462,8.948487824701173,18.121416853197772,18.121416853197772,18.121416853197772,18.121416853197772,18.121416853197772,18.121416853197772,18.121416853197772,22.037355941470096,26.12539119627325,22.18145839609475,20.44259427691963,20.034201101976162,18.633452549860973,35.990329052733365,21.398208150370763,19.03413229447682,26.618691941047683,31.51142288257382,21.90465593787167,19.34821013887965,19.40218713355825,19.40218713355825,19.40218713355825,19.40218713355825,15.817418370712765,32.495281175767396,36.11724604867078,14.168557167982721,29.222176838153516,17.849777059668828,22.700748840051432,18.22417930636134,17.914643350200173,17.734967274203157,21.14599953221299,23.965581467626908,28.117383117925037,27.628656342272414,27.628656342272414,27.628656342272414,27.628656342272414,15.277225457053802,19.559922520246783,20.13802954055373,16.68574150233652,15.92823574200754,12.904923614061623,15.900060971909781,12.233021878646191,25.374106402848938,17.559528302830444,17.559528302830444,17.559528302830444,17.559528302830444,17.559528302830444,17.559528302830444,17.559528302830444,17.559528302830444
Vertrauen,35.0735783794116,30.3508642665314,37.8478799798563,40.29624155006544,31.70279376638731,32.676654691893894,32.46552194785334,33.61374993495429,31.542532609511,34.934100326718216,39.4879271199156,28.078854826023434,30.3508642665314,40.29624155006544,36.60353280676381,33.61374993495429,34.934100326718216,34.934100326718216,30.3508642665314,27.19047679667523,26.72450173293855,33.30300059912716,25.169136748397836,27.84959916305452,30.035356353920402,36.227417570872,36.417933744225095,26.209136755057383,39.000628548061506,39.000628548061506,39.000628548061506,39.000628548061506,39.000628548061506,39.000628548061506,39.000628548061506,40.29624155006544,40.9462590117811,40.47194886424251,40.451888066133755,24.79494916743652,38.27284109616488,52.806900570630994,38.86123183268455,30.98888144224915,35.16404281601535,46.471693827017276,40.79143246118502,38.51846271504923,33.59608846608185,33.59608846608185,33.59608846608185,33.59608846608185,36.35021501696353,45.00252286788127,58.77960748764121,28.738025011546355,54.63741161523492,28.902894304453103,44.746408872137565,43.01561779259582,39.165693843151345,35.1874861878232,43.60553924123933,44.06787240433319,42.63164203915612,47.858122161209955,47.858122161209955,47.858122161209955,47.858122161209955,27.59795820369902,40.748908627927705,33.127773676822244,33.61374993495429,39.56999047917787,34.31209472634744,31.506488536925147,28.596814500856294,35.49172680311192,33.761534596485774,33.761534596485774,33.761534596485774,33.761534596485774,33.761534596485774,33.761534596485774,33.761534596485774,33.761534596485774
Guter Ruf,36.77096487125441,29.559758663291795,41.60436564254259,38.77356125025893,31.970425247658135,40.051078518896155,30.253696890366342,31.86972553013053,31.688445906782714,41.10517174514703,49.209699664031056,22.155308399953448,29.559758663291795,38.77356125025893,41.677387735330974,31.86972553013053,41.10517174514703,41.10517174514703,29.559758663291795,28.057545208048737,28.074019278742067,36.40351429559875,26.627558892300375,22.893436920168725,31.559919028728338,32.41228472301543,33.58602550035905,27.205411536066894,31.391006468146248,31.391006468146248,31.391006468146248,31.391006468146248,31.391006468146248,31.391006468146248,31.391006468146248,38.77356125025893,43.91296470363259,33.334132574878765,42.19721929061141,23.21766913631001,42.316826614645876,51.73720677701706,33.85187961250748,25.503817779508644,36.35593087307239,37.981995937383964,40.54236319722825,23.424714560543134,42.0768976310026,42.0768976310026,42.0768976310026,42.0768976310026,30.28366307085294,42.12905945026897,55.28370607422861,35.780336286026355,54.38463473767038,28.56582479761088,47.11392702744351,38.92942260253612,35.69620779528358,34.629512282293746,44.05138765245081,41.85116963780617,32.30684949105916,51.63158216019704,51.63158216019704,51.63158216019704,51.63158216019704,27.94122381033017,40.218505246631956,30.596296730636144,31.86972553013053,34.64637474375678,39.463237915591854,29.766702812613254,28.59112430578721,37.13345943889713,31.50533524776867,31.50533524776867,31.50533524776867,31.50533524776867,31.50533524776867,31.50533524776867,31.50533524776867,31.50533524776867
Sympathie,34.90577118792019,29.246555758977408,38.76083177507675,39.38036914654422,31.0671392902377,35.95108677095068,28.69824978962604,31.906169925411437,33.807654008990795,39.40022197835948,41.17953288027686,18.81598044922412,29.246555758977408,39.38036914654422,37.3581351049786,31.906169925411437,39.40022197835948,39.40022197835948,29.246555758977408,27.56928009793301,24.571571540567483,39.381330671486424,31.061206215764237,28.603482503581485,20.733776360122366,34.56712847905518,30.488696579795363,27.705731820827666,33.764779293958824,33.764779293958824,33.764779293958824,33.764779293958824,33.764779293958824,33.764779293958824,33.764779293958824,39.38036914654422,42.96570867540117,40.50064113945668,38.95169008157845,25.564298116661067,36.42082130452424,50.56829892030928,39.09278813789475,30.183303667189378,38.875533335146535,42.472609004637995,40.51824679291104,36.90860650161881,40.203597413033606,40.203597413033606,40.203597413033606,40.203597413033606,34.3072544676664,38.573740391673546,53.48057083059902,37.33677274419555,53.58820255029703,27.56671673052839,51.475604839312695,46.57710165136737,36.71772067489999,37.895445877445276,46.03737459668056,33.68388422629661,41.75244575697777,45.097170550483185,45.097170550483185,45.097170550483185,45.097170550483185,28.041628381507074,34.77499728019073,33.012172309487624,31.906169925411437,36.13483608688076,33.48461975291857,29.937178837463765,33.599812102313564,37.293748017553966,28.736333336292,28.736333336292,28.736333336292,28.736333336292,28.736333336292,28.736333336292,28.736333336292,28.736333336292
Verlässlichkeit in schwierigen Zeiten,29.818645930046856,25.66579060627687,34.099037492846705,33.82968894030558,28.031109647150252,30.302764229581683,25.219327300347373,26.405237077918873,28.669588712710194,32.34794900471271,33.055389005677526,21.04764174640611,25.66579060627687,33.82968894030558,31.725297540477918,26.405237077918873,32.34794900471271,32.34794900471271,25.66579060627687,25.523478580587817,20.149575075361085,38.292650259179126,28.734392804824594,21.95988562492441,20.403183198659324,29.821983606554824,29.35564624732127,19.217688344516276,25.72389315201377,25.72389315201377,25.72389315201377,25.72389315201377,25.72389315201377,25.72389315201377,25.72389315201377,33.82968894030558,33.82629837105058,32.514925111881475,34.91098232447127,23.880717130704657,23.457026490235368,43.210916168840164,21.753399902909493,22.78546387780067,36.52634773799852,44.95328289489953,39.6800002271255,32.80301511509169,31.85864379935188,31.85864379935188,31.85864379935188,31.85864379935188,27.049222927512705,35.72860636632167,33.899622829990676,27.450588297890253,46.69784060733141,26.780199639543795,37.09187016716156,34.863327763731135,33.07811366316528,28.553873843098344,40.75206015175553,34.89056901257271,29.472926291189307,38.77901523962145,38.77901523962145,38.77901523962145,38.77901523962145,18.23013639364143,35.89833581010234,32.910519537016,26.405237077918873,28.077309688798934,29.630610528164414,24.574341337012594,22.154056635188198,26.789077034194047,30.63212545714072,30.63212545714072,30.63212545714072,30.63212545714072,30.63212545714072,30.63212545714072,30.63212545714072,30.63212545714072
Vorbereitung auf künftige Herausforderungen,26.411734559926696,22.744687789883297,30.036603000167066,30.006480542452547,26.056352000792227,25.513348461218254,24.933270731904237,22.314502310671834,23.102775368227775,27.52025125569943,29.613741369779376,0,22.744687789883297,30.006480542452547,28.440659604448808,22.314502310671834,27.52025125569943,27.52025125569943,22.744687789883297,25.675781252902983,14.191953041944469,40.3724352249174,21.413193295573954,22.068595188422012,17.66139547677797,20.97373070935337,32.6340905099152,22.420071046965724,24.06850141179457,24.06850141179457,24.06850141179457,24.06850141179457,24.06850141179457,24.06850141179457,24.06850141179457,30.006480542452547,28.59293024856873,26.836566129188007,27.884386316245806,18.366561938806115,32.312932115220185,50.617232381431876,27.126687010916843,21.873484821655254,30.443940448743916,41.39426831940804,37.91083302901971,29.165791871101046,26.44269939399308,26.44269939399308,26.44269939399308,26.44269939399308,30.486103527387012,24.95599922044569,41.39811657766712,30.435786736315894,46.648537851755606,18.74988031382166,35.14364121726182,33.71670014019632,29.776683543582468,24.073962027054268,35.049726024263705,28.565621714013478,24.9969470155526,33.15208118202243,33.15208118202243,33.15208118202243,33.15208118202243,25.315542866125607,24.81135917402879,30.09840350691163,22.314502310671834,23.239765917559485,17.921482024272237,19.66616333230918,13.719484548972464,29.81909025792226,29.421629267795478,29.421629267795478,29.421629267795478,29.421629267795478,29.421629267795478,29.421629267795478,29.421629267795478,29.421629267795478
Zeitgemäße Lösungen zur Digitalisierung,27.9241546446941,24.662694177006056,30.86336863473243,28.999700064235757,26.089939296647064,29.83177421496751,23.79826276716427,24.896511136144237,22.63404077888231,26.286630831795446,34.06824059245781,0,24.662694177006056,28.999700064235757,30.473183022033997,24.896511136144237,26.286630831795446,26.286630831795446,24.662694177006056,22.317260127106113,20.256469025279667,35.03703953698291,22.434838901042244,15.68527456195104,24.698793904378007,28.347112994268876,31.663424328702003,20.645351776691953,27.535423949041018,27.535423949041018,27.535423949041018,27.535423949041018,27.535423949041018,27.535423949041018,27.535423949041018,28.999700064235757,25.63494571970551,23.74481303851798,46.5265260364271,16.347273230451187,28.412804535514788,39.239138970009144,13.628197823666442,25.646019320638064,38.84699046194767,37.61946206146504,29.631433264343592,31.452374298957817,29.54522538741346,29.54522538741346,29.54522538741346,29.54522538741346,23.055238729038596,35.577767360088515,36.68956048426065,20.62242613559805,43.10659318351405,26.40668864647302,28.335675495987207,35.220709199632815,25.521444684512872,24.005181876102387,36.55929010731461,28.454814840008318,20.062497338582084,39.28986488998813,39.28986488998813,39.28986488998813,39.28986488998813,21.564874589222416,26.33437365308514,24.73275322742776,24.896511136144237,31.541906787548896,20.459212068513477,21.97166153477758,19.82165202828653,26.506512713154244,27.689249214428227,27.689249214428227,27.689249214428227,27.689249214428227,27.689249214428227,27.689249214428227,27.689249214428227,27.689249214428227
Kundenaufwand (Customer Effort Score),29.08772067913429,26.19514101986231,30.841928311230298,32.622748885327695,26.701637718754185,26.50860524197318,23.107310084166205,27.507907715294365,22.05270215378084,29.93140120843639,33.36255197939351,19.043820410928248,26.19514101986231,32.622748885327695,30.016117618138832,27.507907715294365,29.93140120843639,29.93140120843639,26.19514101986231,24.903404989498654,22.612443864989974,33.89505936648109,25.071855165859894,20.66393993825086,27.911095102141314,30.58680638187532,24.766351636578825,24.090278294169494,25.95107161985089,25.95107161985089,25.95107161985089,25.95107161985089,25.95107161985089,25.95107161985089,25.95107161985089,32.622748885327695,29.76121760753969,32.5634102559263,25.301627023021847,36.657522469092434,33.55412288328409,40.42383013688858,29.601284115484887,28.995976003337795,37.576192725987255,38.52292088309635,31.34650477462802,34.420966016056646,34.85366202586168,34.85366202586168,34.85366202586168,34.85366202586168,29.194849689282346,30.80577410318567,37.54513311724917,27.7814821170251,47.68241271277601,15.343047214957954,30.86382669531741,31.181588781820423,33.97501623032609,29.34604130796315,34.47454691537034,31.76182653851288,30.21423977574268,38.01788281884427,38.01788281884427,38.01788281884427,38.01788281884427,20.38444802592201,31.51858113732128,26.997965811114668,27.507907715294365,32.81941028016392,27.06007570220717,24.463314133206172,28.337513716640984,34.30002290247485,26.34183252185189,26.34183252185189,26.34183252185189,26.34183252185189,26.34183252185189,26.34183252185189,26.34183252185189,26.34183252185189
Legt Wert auf Nachhaltigkeit ,25.741394916826412,23.993871366962235,30.390407281350907,27.491188925965474,24.011034235068447,29.525857297798677,22.500167415093642,24.51185985478777,23.276975433635556,28.27361772684678,25.21847929695598,0,23.993871366962235,27.491188925965474,26.429994373674628,24.51185985478777,28.27361772684678,28.27361772684678,23.993871366962235,27.356414881096516,19.712405899582848,33.23901355198861,26.023230415073705,24.91253992608099,13.91178849343383,22.830814878335012,31.781416172119158,21.26074125258999,24.57152793452981,24.57152793452981,24.57152793452981,24.57152793452981,24.57152793452981,24.57152793452981,24.57152793452981,27.491188925965474,32.13209596145046,19.21274465983064,26.669875973523936,10.546313676864761,26.935444288261234,38.00186671351747,23.040639874663434,18.20222892274951,25.843197417762656,33.58835634296589,31.044816158007123,36.87513920131934,15.185021770014682,15.185021770014682,15.185021770014682,15.185021770014682,24.138247973839235,22.58568150136678,22.31169323004639,25.482298546473658,34.2680117989034,24.922873529758675,24.920906258867586,34.63936782664595,25.055736353728406,22.380865777858734,32.900239610714216,24.598877222615037,28.149528148380693,30.068467317060644,30.068467317060644,30.068467317060644,30.068467317060644,43.32224606770453,29.018588817056482,29.802411240244457,24.51185985478777,29.933535932720343,24.859467975662568,22.882498917400582,11.480352268185934,24.229517111784432,26.030428431322672,26.030428431322672,26.030428431322672,26.030428431322672,26.030428431322672,26.030428431322672,26.030428431322672,26.030428431322672
